3.32	-0.00001962
3.34	-0.00001962
3.36	-0.00001962
3.38	-0.00001962
3.4	-0.00001962
3.42	-0.00001962
3.44	-0.00001962
3.46	-0.00001962
3.48	-0.00001962
3.5	-0.00000981
3.52	-0.00000981
3.54	-0.00000981
3.56	-0.00000981
3.58	-0.00000981
3.6	-0.00000981
3.62	-0.00000981
3.64	-0.00000981
3.66	-0.00000981
3.68	-0.00000981
3.7	-0.00000981
3.72	-0.00000981
3.74	-0.00000981
3.76	-0.00000981
3.78	-0.00000981
3.8	-0.00000981
3.82	-0.00000981
3.84	-0.00000981
3.86	-0.00000981
3.88	-0.00000981
3.9	-0.00000981
3.92	-0.00000981
3.94	-0.00000981
3.96	-0.00000981
3.98	-0.00000981
4	-0.00000981
4.02	-0.00000981
4.04	-0.00000981
4.06	-0.00000981
4.08	-0.00000981
4.1	-0.00000981
4.12	-0.00000981
4.14	0.00016677
4.16	0.00016677
4.18	0.00015696
4.2	0.00015696
4.22	0.00015696
4.24	0.00015696
4.26	0.00015696
4.28	0.00033354
4.3	0.00014715
4.32	0.00032373
4.34	0.00032373
4.36	0.00012753
4.38	0.00012753
4.4	0.00012753
4.42	0.00012753
4.44	0.00012753
4.46	0.00011772
4.48	0.00011772
4.5	-0.00007848
4.52	-0.00007848
4.54	-0.00007848
4.56	0.00012753
4.58	0.00011772
4.6	0.00011772
4.62	0.00011772
4.64	0.00011772
4.66	0.00011772
4.68	0.00010791
4.7	0.00010791
4.72	-0.0000981
4.74	-0.0000981
4.76	-0.0000981
4.78	-0.0000981
4.8	-0.0000981
4.82	0.00011772
4.84	0.00011772
4.86	0.00011772
4.88	0.00011772
4.9	0.00010791
4.92	0.00033354
4.94	0.00032373
4.96	0.00031392
4.98	0.00008829
5	0.00008829
5.02	0.00008829
5.04	-0.00013734
5.06	-0.00013734
5.08	-0.00013734
5.1	0.0000981
5.12	0.00008829
5.14	-0.00013734
5.16	-0.00013734
5.18	-0.00013734
5.2	-0.00013734
5.22	0.0000981
5.24	0.0000981
5.26	0.0000981
5.28	0.00033354
5.3	0.00056898
5.32	0.00055917
5.34	0.00054936
5.36	0.0002943
5.38	0.0002943
5.4	0.00003924
5.42	-0.00020601
5.44	-0.00020601
5.46	-0.00020601
5.48	-0.0001962
5.5	0.00004905
5.52	0.00030411
5.54	0.00054936
5.56	0.0007848
5.58	0.00103005
5.6	0.00101043
5.62	0.00073575
5.64	0.00072594
5.66	0.00070632
5.68	0.00069651
5.7	0.00042183
5.72	0.00015696
5.74	-0.00037278
5.76	-0.00114777
5.78	-0.00164808
5.8	-0.00188352
5.82	-0.00158922
5.84	-0.00155979
5.86	-0.0012753
5.88	-0.00099081
5.9	-0.00070632
5.92	-0.00042183
5.94	0.00011772
5.96	0.00064746
5.98	0.00090252
6	0.00061803
6.02	0.00060822
6.04	0.00032373
6.06	-0.00050031
6.08	-0.00076518
6.1	-0.00102024
6.12	-0.00072594
6.14	-0.00071613
6.16	-0.00043164
6.18	-0.00042183
6.2	0.00013734
6.22	0.00041202
6.24	0.00040221
6.26	0.0003924
6.28	-0.00016677
6.3	-0.00100062
6.32	-0.00126549
6.34	-0.00124587
6.36	-0.00094176
6.38	-0.00120663
6.4	-0.0011772
6.42	-0.00115758
6.44	-0.00113796
6.46	-0.00083385
6.48	-0.00081423
6.5	-0.0013734
6.52	-0.00191295
6.54	-0.00187371
6.56	-0.000981
6.58	-0.00066708
6.6	-0.00065727
6.62	-0.00093195
6.64	-0.00061803
6.66	-0.00002943
6.68	0.00055917
6.7	0.00141264
6.72	0.0022563
6.74	0.00221706
6.76	0.00159903
6.78	0.0015696
6.8	0.00154017
6.82	0.00122625
6.84	0.00061803
6.86	0.00060822
6.88	-0.00028449
6.9	-0.00261927
6.92	-0.00344331
6.94	-0.00278604
6.96	-0.00332559
6.98	-0.00443412
7	-0.00345312
7.02	-0.00250155
7.04	-0.0030411
7.06	-0.00238383
7.08	0.00033354
7.1	0.00120663
7.12	0.00000981
7.14	0.00001962
7.16	0.00120663
7.18	0.00089271
7.2	-0.00119682
7.22	-0.00145188
7.24	0.00005886
7.26	0.00036297
7.28	-0.00082404
7.3	-0.00020601
7.32	0.00188352
7.34	0.0033354
7.36	0.00357084
7.38	0.00469899
7.4	0.00669042
7.42	0.00744579
7.44	0.00700434
7.46	0.00626859
7.48	0.00464994
7.5	0.0003924
7.52	-0.00407115
7.54	-0.00547398
7.56	-0.00298224
7.58	-0.00053955
7.6	0.00154998
7.62	0.00389457
7.64	0.0050031
7.66	0.004905
7.68	0.00599391
7.7	0.00973152
7.72	0.01249794
7.74	0.01253718
7.76	0.0113796
7.78	0.00994734
7.8	0.00705339
7.82	0.0036297
7.84	0.0023544
7.86	0.00317844
7.88	0.00250155
7.9	0.00004905
7.92	-0.00205029
7.94	-0.00232497
7.96	-0.00200124
7.98	-0.00286452
8	-0.00311958
8.02	-0.00129492
8.04	0.00079461
8.06	0.00104967
8.08	0.00011772
8.1	-0.00168732
8.12	-0.00404172
8.14	-0.00666099
8.16	-0.00921159
8.18	-0.01231155
8.2	-0.01474443
8.22	-0.01673586
8.24	-0.01669662
8.26	-0.01467576
8.28	-0.01022202
8.3	-0.00407115
8.32	-0.00102024
8.34	-0.00337464
8.36	-0.00746541
8.38	-0.00729864
8.4	-0.00267813
8.42	0.00034335
8.44	0.00094176
8.46	0.00390438
8.48	0.00859356
8.5	0.0104967
8.52	0.01178181
8.54	0.0148131
8.56	0.01449918
8.58	0.0067689
8.6	-0.00168732
8.62	-0.00432621
8.64	-0.00514044
8.66	-0.00652365
8.68	-0.00430659
8.7	0.00321768
8.72	0.00908406
8.74	0.01007487
8.76	0.01076157
8.78	0.01381248
8.8	0.01430298
8.82	0.01232136
8.84	0.0129492
8.86	0.01553904
8.88	0.01370457
8.9	0.00845622
8.92	0.00797553
8.94	0.01135017
8.96	0.00988848
8.98	0.00400248
9	0.00301167
9.02	0.005886
9.04	0.00453222
9.06	-0.00065727
9.08	-0.00454203
9.1	-0.0074556
9.12	-0.01090872
9.14	-0.01101663
9.16	-0.00875052
9.18	-0.01158561
9.2	-0.01961019
9.22	-0.02547657
9.24	-0.02676168
9.26	-0.02772306
9.28	-0.03134295
9.3	-0.03724857
9.32	-0.04094694
9.34	-0.03861216
9.36	-0.02769363
9.38	-0.01085967
9.4	0.00453222
9.42	0.01575486
9.44	0.02606517
9.46	0.03625776
9.48	0.04236939
9.5	0.04239882
9.52	0.03797451
9.54	0.02945943
9.56	0.01457766
9.58	-0.00316863
9.6	-0.01738332
9.62	-0.0288414
9.64	-0.04253616
9.66	-0.05435721
9.68	-0.05977233
9.7	-0.06122421
9.72	-0.06471657
9.74	-0.06395139
9.76	-0.0524835
9.78	-0.03540429
9.8	-0.02214117
9.82	-0.01239984
9.84	-0.00086328
9.86	0.01082043
9.88	0.01752066
9.9	0.02339685
9.92	0.02834109
9.94	0.02754648
9.96	0.02706579
9.98	0.03641472
10	0.05109048
10.02	0.06138117
10.04	0.0661194
10.06	0.06926841
10.08	0.07292754
10.1	0.07203483
10.12	0.06402006
10.14	0.05407272
10.16	0.04283046
10.18	0.02357343
10.2	-0.00272718
10.22	-0.02669301
10.24	-0.0449298
10.26	-0.061803
10.28	-0.07662591
10.3	-0.07795026
10.32	-0.06547194
10.34	-0.04958955
10.36	-0.03440367
10.38	-0.01763838
10.4	-0.00160884
10.42	0.01212516
10.44	0.02458386
10.46	0.03271635
10.48	0.03147048
10.5	0.02549619
10.52	0.02798793
10.54	0.04050549
10.56	0.05443569
10.58	0.06460866
10.6	0.06652161
10.62	0.05858532
10.64	0.04278141
10.66	0.02263167
10.68	0.00229554
10.7	-0.01654947
10.72	-0.03342267
10.74	-0.04796109
10.76	-0.05763375
10.78	-0.05947803
10.8	-0.05593662
10.82	-0.04857912
10.84	-0.03790584
10.86	-0.02853729
10.88	-0.02737971
10.9	-0.03156858
10.92	-0.02882178
10.94	-0.01810926
10.96	-0.00981
10.98	-0.00960399
11	-0.01254699
11.02	-0.00996696
11.04	0.00067689
11.06	0.01645137
11.08	0.03537486
11.1	0.05300343
11.12	0.06382386
11.14	0.06519726
11.16	0.05851665
11.18	0.04750002
11.2	0.03353058
11.22	0.01556847
11.24	-0.00460089
11.26	-0.02108169
11.28	-0.02930247
11.3	-0.03380526
11.32	-0.03760173
11.34	-0.04162383
11.36	-0.04694085
11.38	-0.04925601
11.4	-0.0409077
11.42	-0.02581011
11.44	-0.01488177
11.46	-0.00871128
11.48	-0.00167751
11.5	0.00403191
11.52	0.00455184
11.54	-0.00056898
11.56	-0.00498348
11.58	-0.00722997
11.6	-0.00734769
11.62	-0.00210915
11.64	0.00986886
11.66	0.02624175
11.68	0.03849444
11.7	0.04307571
11.72	0.04399785
11.74	0.04042701
11.76	0.03127428
11.78	0.01635327
11.8	0.00095157
11.82	-0.0124587
11.84	-0.02579049
11.86	-0.0386514
11.88	-0.04499847
11.9	-0.04517505
11.92	-0.04136877
11.94	-0.03695427
11.96	-0.03588498
11.98	-0.03393279
12	-0.02725218
12.02	-0.01982601
12.04	-0.01550961
12.06	-0.01395963
12.08	-0.01361628
12.1	-0.01207611
12.12	-0.00413001
12.14	0.01505835
12.16	0.03938715
12.18	0.06084162
12.2	0.07718508
12.22	0.08743653
12.24	0.09251811
12.26	0.08855487
12.28	0.07723413
12.3	0.06414759
12.32	0.0509139
12.34	0.03565935
12.36	0.01822698
12.38	0.00452241
12.4	-0.00515025
12.42	-0.01374381
12.44	-0.01828584
12.46	-0.01441089
12.48	-0.00943722
12.5	-0.01051632
12.52	-0.01809945
12.54	-0.02810565
12.56	-0.03919095
12.58	-0.0502272
12.6	-0.0584676
12.62	-0.05937993
12.64	-0.05314077
12.66	-0.044145
12.68	-0.03493341
12.7	-0.02053233
12.72	0.00298224
12.74	0.02451519
12.76	0.03203946
12.78	0.03288312
12.8	0.03518847
12.82	0.03565935
12.84	0.03552201
12.86	0.03566916
12.88	0.03163725
12.9	0.01578429
12.92	-0.01272357
12.94	-0.04539087
12.96	-0.07440885
12.98	-0.09509814
13	-0.10236735
13.02	-0.09938511
13.04	-0.0949608
13.06	-0.08911404
13.08	-0.07712622
13.1	-0.05891886
13.12	-0.03592422
13.14	-0.01408716
13.16	0.00405153
13.18	0.01864881
13.2	0.02719332
13.22	0.02595726
13.24	0.01930608
13.26	0.01219383
13.28	0.00909387
13.3	0.01587258
13.32	0.03071511
13.34	0.04444911
13.36	0.05076675
13.38	0.04802976
13.4	0.03701313
13.42	0.02385792
13.44	0.01730484
13.46	0.01523493
13.48	0.0090252
13.5	-0.00329616
13.52	-0.01287072
13.54	-0.01104606
13.56	0.00132435
13.58	0.01859976
13.6	0.03481569
13.62	0.04663674
13.64	0.05573061
13.66	0.06325488
13.68	0.07121079
13.7	0.08484669
13.72	0.09856107
13.74	0.10057212
13.76	0.08876088
13.78	0.06995511
13.8	0.05221863
13.82	0.03650301
13.84	0.02327913
13.86	0.01110492
13.88	-0.0051993
13.9	-0.02770344
13.92	-0.04984461
13.94	-0.06517764
13.96	-0.07285887
13.98	-0.07652781
14	-0.08009865
14.02	-0.08109927
14.04	-0.0760275
14.06	-0.06737508
14.08	-0.05710401
14.1	-0.04236939
14.12	-0.02515284
14.14	-0.00867204
14.16	0.00786762
14.18	0.02666358
14.2	0.0433602
14.22	0.04892247
14.24	0.04763736
14.26	0.04786299
14.28	0.04955031
14.3	0.04881456
14.32	0.04957974
14.34	0.04941297
14.36	0.04330134
14.38	0.03264768
14.4	0.02031651
14.42	0.00326673
14.44	-0.02185668
14.46	-0.05369013
14.48	-0.08973207
14.5	-0.12143799
14.52	-0.13880169
14.54	-0.14282379
14.56	-0.13961592
14.58	-0.12810879
14.6	-0.11008782
14.62	-0.09062478
14.64	-0.07054371
14.66	-0.04678389
14.68	-0.01755009
14.7	0.00900558
14.72	0.02828223
14.74	0.04470417
14.76	0.05880114
14.78	0.06983739
14.8	0.07984359
14.82	0.08923176
14.84	0.09404847
14.86	0.08804475
14.88	0.07781292
14.9	0.07153452
14.92	0.07101459
14.94	0.06689439
14.96	0.04947183
14.98	0.02359305
15	0.00360027
15.02	-0.00896634
15.04	-0.02029689
15.06	-0.02702655
15.08	-0.02529018
15.1	-0.02301426
15.12	-0.02404431
15.14	-0.02027727
15.16	-0.01134036
15.18	-0.00666099
15.2	-0.00800496
15.22	-0.00722997
15.24	-0.00201105
15.26	0.00607239
15.28	0.01984563
15.3	0.04085865
15.32	0.06161661
15.34	0.07312374
15.36	0.07508574
15.38	0.07561548
15.4	0.07610598
15.42	0.07002378
15.44	0.05494581
15.46	0.0361989
15.48	0.01763838
15.5	-0.0023544
15.52	-0.02351457
15.54	-0.04444911
15.56	-0.06644313
15.58	-0.08827038
15.6	-0.10199457
15.62	-0.09936549
15.64	-0.08728938
15.66	-0.07693983
15.68	-0.0698472
15.7	-0.05919354
15.72	-0.04191813
15.74	-0.02271996
15.76	-0.00567999
15.78	0.00724959
15.8	0.01307673
15.82	0.01493082
15.84	0.01764819
15.86	0.02078739
15.88	0.02634966
15.9	0.03536505
15.92	0.04268331
15.94	0.04618548
15.96	0.04733325
15.98	0.04348773
16	0.03456063
16.02	0.0243288
16.04	0.01400868
16.06	0.00458127
16.08	-0.00386514
16.1	-0.01065366
16.12	-0.01492101
16.14	-0.01643175
16.16	-0.01672605
16.18	-0.01701054
16.2	-0.016677
16.22	-0.01130112
16.24	-0.00187371
16.26	0.00587619
16.28	0.0113796
16.3	0.01052613
16.32	0.00047088
16.34	-0.01322388
16.36	-0.02237661
16.38	-0.02549619
16.4	-0.02260224
16.42	-0.01621593
16.44	-0.01272357
16.46	-0.01594125
16.48	-0.02156238
16.5	-0.02497626
16.52	-0.02624175
16.54	-0.0271737
16.56	-0.02808603
16.58	-0.02778192
16.6	-0.02659491
16.62	-0.02482911
16.64	-0.02517246
16.66	-0.0258003
16.68	-0.02134656
16.7	-0.0146169
16.72	-0.0106929
16.74	-0.00831888
16.76	-0.00074556
16.78	0.01064385
16.8	0.020601
16.82	0.02846862
16.84	0.03687579
16.86	0.04331115
16.88	0.04575384
16.9	0.04754907
16.92	0.05157117
16.94	0.05560308
16.96	0.05418063
16.98	0.04564593
17	0.0359046
17.02	0.03130371
17.04	0.03004803
17.06	0.02971449
17.08	0.03086226
17.1	0.03495303
17.12	0.04003461
17.14	0.04064283
17.16	0.03687579
17.18	0.03098979
17.2	0.0234459
17.22	0.01724598
17.24	0.01621593
17.26	0.01846242
17.28	0.02125827
17.3	0.02607498
17.32	0.03226509
17.34	0.03643434
17.36	0.03556125
17.38	0.02915532
17.4	0.0212877
17.42	0.00970209
17.44	-0.01107549
17.46	-0.03705237
17.48	-0.06041979
17.5	-0.08043219
17.52	-0.09814905
17.54	-0.10993086
17.56	-0.11273652
17.58	-0.11021535
17.6	-0.10605591
17.62	-0.100062
17.64	-0.09180198
17.66	-0.08249229
17.68	-0.07306488
17.7	-0.06509916
17.72	-0.05777109
17.74	-0.0535626
17.76	-0.05059998
17.78	-0.0462051
17.8	-0.04129029
17.82	-0.03736629
17.84	-0.03439386
17.86	-0.02948886
17.88	-0.02071872
17.9	-0.01123245
17.92	-0.00193257
17.94	0.00917235
17.96	0.02103264
17.98	0.03076416
18	0.04010328
18.02	0.05192433
18.04	0.06339222
18.06	0.07233894
18.08	0.0760275
18.1	0.07250571
18.12	0.06666876
18.14	0.06271533
18.16	0.06241122
18.18	0.06446151
18.2	0.06318621
18.22	0.05686857
18.24	0.04918734
18.26	0.04175136
18.28	0.03376602
18.3	0.02592783
18.32	0.01855071
18.34	0.01051632
18.36	0.00433602
18.38	0.00720054
18.4	0.01703016
18.42	0.02852748
18.44	0.03770964
18.46	0.04451778
18.48	0.04919715
18.5	0.05110029
18.52	0.04967784
18.54	0.04501809
18.56	0.03746439
18.58	0.02955753
18.6	0.02230794
18.62	0.01519569
18.64	0.00911349
18.66	0.00671985
18.68	0.00525816
18.7	0.0035316
18.72	0.00302148
18.74	0.00311958
18.76	0.00142245
18.78	-0.00430659
18.8	-0.01655928
18.82	-0.03142143
18.84	-0.04339944
18.86	-0.05007024
18.88	-0.0551322
18.9	-0.06264666
18.92	-0.06920955
18.94	-0.07294716
18.96	-0.07540947
18.98	-0.07631199
19	-0.07421265
19.02	-0.06947442
19.04	-0.06452037
19.06	-0.06113592
19.08	-0.05780052
19.1	-0.05125725
19.12	-0.04126086
19.14	-0.03007746
19.16	-0.01753047
19.18	-0.00801477
19.2	-0.00513063
19.22	-0.00674928
19.24	-0.00505215
19.26	-0.00191295
19.28	-0.00211896
19.3	-0.00766161
19.32	-0.01595106
19.34	-0.02417184
19.36	-0.03014613
19.38	-0.03568878
19.4	-0.04072131
19.42	-0.04246749
19.44	-0.04000518
19.46	-0.03312837
19.48	-0.01934532
19.5	0.00069651
19.52	0.02251395
19.54	0.04348773
19.56	0.05926221
19.58	0.06708078
19.6	0.06789501
19.62	0.06334317
19.64	0.0576828
19.66	0.05421006
19.68	0.05198319
19.7	0.05216958
19.72	0.05888943
19.74	0.072594
19.76	0.0903501
19.78	0.10713501
19.8	0.11680767
19.82	0.11705292
19.84	0.10954827
19.86	0.09384246
19.88	0.06963138
19.9	0.04173174
19.92	0.01439127
19.94	-0.00972171
19.96	-0.02780154
19.98	-0.03827862
20	-0.04329153
20.02	-0.0449298
20.04	-0.04325229
20.06	-0.03804318
20.08	-0.02817432
20.1	-0.01771686
20.12	-0.01123245
20.14	-0.00903501
20.16	-0.00926064
20.18	-0.01065366
20.2	-0.01202706
20.22	-0.01605897
20.24	-0.02415222
20.26	-0.03495303
20.28	-0.04771584
20.3	-0.06158718
20.32	-0.07436961
20.34	-0.08381664
20.36	-0.08778969
20.38	-0.08990865
20.4	-0.09433296
20.42	-0.09746235
20.44	-0.0957456
20.46	-0.09137034
20.48	-0.08677926
20.5	-0.08106003
20.52	-0.07306488
20.54	-0.06343146
20.56	-0.05289552
20.58	-0.04007385
20.6	-0.02224908
20.62	-0.00051993
20.64	0.01976715
20.66	0.03637548
20.68	0.05156136
20.7	0.06394158
20.72	0.07081839
20.74	0.0730845
20.76	0.07262343
20.78	0.07007283
20.8	0.06726717
20.82	0.06569757
20.84	0.0653346
20.86	0.06644313
20.88	0.06871905
20.9	0.07211331
20.92	0.076518
20.94	0.08060877
20.96	0.08253153
20.98	0.08141319
21	0.07525251
21.02	0.0648441
21.04	0.0551322
21.06	0.04560669
21.08	0.0315882
21.1	0.01211535
21.12	-0.00597429
21.14	-0.02082663
21.16	-0.03230433
21.18	-0.03918114
21.2	-0.04234977
21.22	-0.04427253
21.24	-0.05060979
21.26	-0.05906601
21.28	-0.06090048
21.3	-0.05853627
21.32	-0.05829102
21.34	-0.05714325
21.36	-0.05154174
21.38	-0.04258521
21.4	-0.03101922
21.42	-0.01551942
21.44	-0.00014715
21.46	0.01234098
21.48	0.02180763
21.5	0.02641833
21.52	0.02558448
21.54	0.02238642
21.56	0.01656909
21.58	0.00650403
21.6	-0.00879957
21.62	-0.02427975
21.64	-0.03508056
21.66	-0.04060359
21.68	-0.04185927
21.7	-0.04039758
21.72	-0.03897513
21.74	-0.03964221
21.76	-0.04028967
21.78	-0.04081941
21.8	-0.04380165
21.82	-0.04641111
21.84	-0.04449816
21.86	-0.0381609
21.88	-0.02937114
21.9	-0.0164808
21.92	-0.00008829
21.94	0.0187371
21.96	0.0364932
21.98	0.0513063
22	0.06601149
22.02	0.0839736
22.04	0.10046421
22.06	0.1111473
22.08	0.11485548
22.1	0.11044098
22.12	0.09727596
22.14	0.07683192
22.16	0.05214015
22.18	0.02584935
22.2	0.00216801
22.22	-0.0178542
22.24	-0.03233376
22.26	-0.03946563
22.28	-0.04081941
22.3	-0.04064283
22.32	-0.03869064
22.34	-0.03736629
22.36	-0.03903399
22.38	-0.04333077
22.4	-0.04514562
22.42	-0.0439488
22.44	-0.04128048
22.46	-0.03687579
22.48	-0.02689902
22.5	-0.01127169
22.52	0.00561132
22.54	0.01997316
22.56	0.02908665
22.58	0.02730123
22.6	0.01664757
22.62	0.00214839
22.64	-0.01215459
22.66	-0.02369115
22.68	-0.03241224
22.7	-0.03887703
22.72	-0.04251654
22.74	-0.04390956
22.76	-0.0420849
22.78	-0.03682674
22.8	-0.02978316
22.82	-0.02258262
22.84	-0.01641213
22.86	-0.00777933
22.88	0.00494424
22.9	0.01798173
22.92	0.02709522
22.94	0.03255939
22.96	0.03522771
22.98	0.03337362
23	0.0253098
23.02	0.01335141
23.04	0.00123606
23.06	-0.0076518
23.08	-0.01121283
23.1	-0.00865242
23.12	-0.00189333
23.14	0.00740655
23.16	0.01859976
23.18	0.03005784
23.2	0.04078017
23.22	0.04908924
23.24	0.05465151
23.26	0.05681952
23.28	0.05418063
23.3	0.04920696
23.32	0.04403709
23.34	0.0384552
23.36	0.03199041
23.38	0.02565315
23.4	0.02032632
23.42	0.01600011
23.44	0.01144827
23.46	0.00798534
23.48	0.00597429
23.5	0.0054936
23.52	0.00381609
23.54	-0.0004905
23.56	-0.00203067
23.58	0.00001962
23.6	0.00351198
23.62	0.00831888
23.64	0.01014354
23.66	0.0054936
23.68	-0.00511101
23.7	-0.01518588
23.72	-0.01969848
23.74	-0.02116017
23.76	-0.02427975
23.78	-0.03098979
23.8	-0.04024062
23.82	-0.04928544
23.84	-0.05744736
23.86	-0.06463809
23.88	-0.06691401
23.9	-0.06527574
23.92	-0.06544251
23.94	-0.06736527
23.96	-0.06626655
23.98	-0.05892867
24	-0.04698009
24.02	-0.03416823
24.04	-0.02152314
24.06	-0.01268433
24.08	-0.00729864
24.1	-0.00120663
24.12	0.00812268
24.14	0.0175599
24.16	0.02461329
24.18	0.02865501
24.2	0.02934171
24.22	0.02733066
24.24	0.02417184
24.26	0.02196459
24.28	0.02188611
24.3	0.02447595
24.32	0.02699712
24.34	0.02828223
24.36	0.0295281
24.38	0.02896893
24.4	0.0233478
24.42	0.01050651
24.44	-0.00423792
24.46	-0.01501911
24.48	-0.02241585
24.5	-0.02906703
24.52	-0.03259863
24.54	-0.02802717
24.56	-0.01372419
24.58	0.00641574
24.6	0.02823318
24.62	0.05049207
24.64	0.07178958
24.66	0.09046782
24.68	0.1037898
24.7	0.1084005
24.72	0.10289709
24.74	0.08895708
24.76	0.06924879
24.78	0.04556745
24.8	0.02235699
24.82	0.00318825
24.84	-0.01154637
24.86	-0.02420127
24.88	-0.0356103
24.9	-0.04330134
24.92	-0.04459626
24.94	-0.04229091
24.96	-0.04003461
24.98	-0.03840615
25	-0.03679731
25.02	-0.034335
25.04	-0.03339324
25.06	-0.03513942
25.08	-0.03624795
25.1	-0.03584574
25.12	-0.03752325
25.14	-0.04182984
25.16	-0.04653864
25.18	-0.0485595
25.2	-0.04637187
25.22	-0.0377685
25.24	-0.02568258
25.26	-0.01473462
25.28	-0.0067689
25.3	0.00233478
25.32	0.0148131
25.34	0.02813508
25.36	0.03739572
25.38	0.03635586
25.4	0.02641833
25.42	0.01322388
25.44	0.00139302
25.46	-0.0090252
25.48	-0.0191295
25.5	-0.03091131
25.52	-0.04293837
25.54	-0.05123763
25.56	-0.05133573
25.58	-0.04430196
25.6	-0.03571821
25.62	-0.02779173
25.64	-0.01822698
25.66	-0.00360027
25.68	0.01379286
25.7	0.0289395
25.72	0.0406134
25.74	0.04906962
25.76	0.05249331
25.78	0.05028606
25.8	0.0428697
25.82	0.03222585
25.84	0.02091492
25.86	0.01259604
25.88	0.00820116
25.9	0.01015335
25.92	0.01967886
25.94	0.03177459
25.96	0.04301685
25.98	0.05214996
26	0.05642712
26.02	0.05524992
26.04	0.0496386
26.06	0.04175136
26.08	0.03144105
26.1	0.01796211
26.12	0.00425754
26.14	-0.0056898
26.16	-0.00771066
26.18	-0.00226611
26.2	0.00573885
26.22	0.01377324
26.24	0.02084625
26.26	0.02450538
26.28	0.02451519
26.3	0.02244528
26.32	0.01832508
26.34	0.0086328
26.36	-0.00640593
26.38	-0.02182725
26.4	-0.03594384
26.42	-0.04778451
26.44	-0.056898
26.46	-0.06354918
26.48	-0.06677667
26.5	-0.06665895
26.52	-0.0641574
26.54	-0.05960556
26.56	-0.05663313
26.58	-0.05757489
26.6	-0.05937012
26.62	-0.06051789
26.64	-0.06163623
26.66	-0.06419664
26.68	-0.06402006
26.7	-0.06026283
26.72	-0.05509296
26.74	-0.04852026
26.76	-0.03850425
26.78	-0.02640852
26.8	-0.01534284
26.82	-0.00538569
26.84	0.00546417
26.86	0.0164808
26.88	0.02489778
26.9	0.03007746
26.92	0.03644415
26.94	0.04206528
26.96	0.04250673
26.98	0.03937734
27	0.03839634
27.02	0.04009347
27.04	0.04472379
27.06	0.05331735
